model,sample,dependent,variable,coef,std_err,p_value,nobs,firms,years,r2_within,engine
J_LowPreRD_Subsample,,eff_invention_apply_rd_10k,firm_age,0.23914650972210824,0.16578666889681012,0.1491900913955253,14642,3213,6,-0.12169977020424794,PanelOLS
J_SOE_Interaction_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,manufacturing_post2021,0.2770088544990161,0.0618651968526819,7.588567757288445e-06,25831,5262,6,-0.09594054194719903,PanelOLS
J_SOE_Interaction_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,mfg_post_x_soe,-0.14772528275263108,0.10209262788728835,0.14791971455519937,25831,5262,6,-0.09594054194719903,PanelOLS
J_SOE_Interaction_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,ln_assets,-1.009196978709735,0.06534668674777813,0.0,25831,5262,6,-0.09594054194719903,PanelOLS
J_SOE_Interaction_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,roa,-0.3520419859217481,0.19026204226426702,0.06428456309099095,25831,5262,6,-0.09594054194719903,PanelOLS
J_SOE_Interaction_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,cashflow_ratio,0.05478765708968218,0.23261246384391154,0.8137982635803493,25831,5262,6,-0.09594054194719903,PanelOLS
J_SOE_Interaction_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,firm_age,0.21048250815862263,0.13437060937776443,0.11726275839015932,25831,5262,6,-0.09594054194719903,PanelOLS
J_SOE_Interaction_eff_invention_apply_staff,,eff_invention_apply_staff,manufacturing_post2021,0.17525682488080946,0.049569899424068364,0.0004078228688029206,25831,5262,6,0.004953236661069282,PanelOLS
J_SOE_Interaction_eff_invention_apply_staff,,eff_invention_apply_staff,mfg_post_x_soe,-0.017761234416889406,0.10646842289091185,0.8675120501775018,25831,5262,6,0.004953236661069282,PanelOLS
J_SOE_Interaction_eff_invention_apply_staff,,eff_invention_apply_staff,ln_assets,-0.7835147878794381,0.04767498293543575,0.0,25831,5262,6,0.004953236661069282,PanelOLS
J_SOE_Interaction_eff_invention_apply_staff,,eff_invention_apply_staff,roa,-0.03617993735173961,0.13837367647145798,0.7937361994008614,25831,5262,6,0.004953236661069282,PanelOLS
J_SOE_Interaction_eff_invention_apply_staff,,eff_invention_apply_staff,cashflow_ratio,0.18654148098984133,0.16881355233855377,0.269166089882114,25831,5262,6,0.004953236661069282,PanelOLS
J_SOE_Interaction_eff_invention_apply_staff,,eff_invention_apply_staff,firm_age,0.09654824465829893,0.11995642500979806,0.4209092209308347,25831,5262,6,0.004953236661069282,PanelOLS
J_SOE_Subsample,,eff_invention_apply_rd_10k,manufacturing_post2021,0.2016253766813561,0.2241240510903761,0.368460753834176,2131,524,6,0.09747970820447749,PanelOLS
J_SOE_Subsample,,eff_invention_apply_rd_10k,ln_assets,-1.031419178607987,0.2430535947626292,2.326181345124745e-05,2131,524,6,0.09747970820447749,PanelOLS
J_SOE_Subsample,,eff_invention_apply_rd_10k,roa,-0.6220423978277518,1.4588910546052445,0.6698882221954328,2131,524,6,0.09747970820447749,PanelOLS
J_SOE_Subsample,,eff_invention_apply_rd_10k,cashflow_ratio,0.07861490488934672,0.9666269534748553,0.9351904192257172,2131,524,6,0.09747970820447749,PanelOLS
J_SOE_Subsample,,eff_invention_apply_rd_10k,firm_age,-0.06615139928247382,0.3550042925715834,0.8522020297389852,2131,524,6,0.09747970820447749,PanelOLS
J_NonSOE_Subsample,,eff_invention_apply_rd_10k,manufacturing_post2021,0.2714392514666092,0.06580730613103201,3.72789926899042e-05,23028,5012,6,0.05220384612112827,PanelOLS
J_NonSOE_Subsample,,eff_invention_apply_rd_10k,ln_assets,-0.9853064518037157,0.06948713236006673,0.0,23028,5012,6,0.05220384612112827,PanelOLS
J_NonSOE_Subsample,,eff_invention_apply_rd_10k,roa,-0.15953185303012637,0.19411511303595122,0.4111780006853525,23028,5012,6,0.05220384612112827,PanelOLS
J_NonSOE_Subsample,,eff_invention_apply_rd_10k,cashflow_ratio,0.023232503176335094,0.24523094365601855,0.9245245905871073,23028,5012,6,0.05220384612112827,PanelOLS
J_NonSOE_Subsample,,eff_invention_apply_rd_10k,firm_age,0.03386419014642791,0.1416166626532497,0.8110107997057185,23028,5012,6,0.05220384612112827,PanelOLS
J_Prov_Interaction_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,manufacturing_post2021,0.1923796659231202,0.06858381663171592,0.005035911998243048,25831,5262,6,-0.09665233567143527,PanelOLS
J_Prov_Interaction_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,mfg_post_x_highprov,0.12608395379146226,0.04761551724980182,0.008104107037689268,25831,5262,6,-0.09665233567143527,PanelOLS
J_Prov_Interaction_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,ln_assets,-1.0103538017055367,0.06529729382043764,0.0,25831,5262,6,-0.09665233567143527,PanelOLS
J_Prov_Interaction_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,roa,-0.34700985447017146,0.19026790095959,0.06819741600306295,25831,5262,6,-0.09665233567143527,PanelOLS
J_Prov_Interaction_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,cashflow_ratio,0.05932860716667088,0.23254808950841016,0.7986298523257545,25831,5262,6,-0.09665233567143527,PanelOLS
J_Prov_Interaction_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,firm_age,0.21152165126557043,0.1344435036979325,0.11566185396852746,25831,5262,6,-0.09665233567143527,PanelOLS
J_Prov_Interaction_eff_invention_apply_staff,,eff_invention_apply_staff,manufacturing_post2021,0.1378266221750302,0.05618774452174844,0.014176621615759721,25831,5262,6,0.004805756388116533,PanelOLS
J_Prov_Interaction_eff_invention_apply_staff,,eff_invention_apply_staff,mfg_post_x_highprov,0.06225398205514788,0.047604978003067885,0.19098291899997788,25831,5262,6,0.004805756388116533,PanelOLS
J_Prov_Interaction_eff_invention_apply_staff,,eff_invention_apply_staff,ln_assets,-0.7844974531886449,0.04764549360141567,0.0,25831,5262,6,0.004805756388116533,PanelOLS
J_Prov_Interaction_eff_invention_apply_staff,,eff_invention_apply_staff,roa,-0.031993251021672636,0.13831348578874053,0.8170765128516888,25831,5262,6,0.004805756388116533,PanelOLS
J_Prov_Interaction_eff_invention_apply_staff,,eff_invention_apply_staff,cashflow_ratio,0.1898952155201878,0.16891292651734893,0.26093302104930527,25831,5262,6,0.004805756388116533,PanelOLS
J_Prov_Interaction_eff_invention_apply_staff,,eff_invention_apply_staff,firm_age,0.09704168560591604,0.11995566234790729,0.4185362336995553,25831,5262,6,0.004805756388116533,PanelOLS
J_HighProv_Subsample,,eff_invention_apply_rd_10k,manufacturing_post2021,0.20934047702413922,0.08127627914400978,0.010018880550612952,13483,3406,6,0.006649638873366559,PanelOLS
J_HighProv_Subsample,,eff_invention_apply_rd_10k,ln_assets,-0.9292617297833156,0.08536456032908356,0.0,13483,3406,6,0.006649638873366559,PanelOLS
J_HighProv_Subsample,,eff_invention_apply_rd_10k,roa,-0.10776577972376906,0.22375393065955204,0.6300819025098301,13483,3406,6,0.006649638873366559,PanelOLS
J_HighProv_Subsample,,eff_invention_apply_rd_10k,cashflow_ratio,-0.05024045442487833,0.28433803217348286,0.8597533301349709,13483,3406,6,0.006649638873366559,PanelOLS
J_HighProv_Subsample,,eff_invention_apply_rd_10k,firm_age,0.09981487458530157,0.16454968974721124,0.5441339806727146,13483,3406,6,0.006649638873366559,PanelOLS
J_LowProv_Subsample,,eff_invention_apply_rd_10k,manufacturing_post2021,0.32545705273058867,0.10872375373989547,0.0027662194611899338,12348,3489,6,-0.37823141381802095,PanelOLS
J_LowProv_Subsample,,eff_invention_apply_rd_10k,ln_assets,-1.0066798175045486,0.10865073334938335,0.0,12348,3489,6,-0.37823141381802095,PanelOLS
J_LowProv_Subsample,,eff_invention_apply_rd_10k,roa,-0.7348813027497466,0.32010822136645073,0.021714728522103766,12348,3489,6,-0.37823141381802095,PanelOLS
J_LowProv_Subsample,,eff_invention_apply_rd_10k,cashflow_ratio,0.4678976850414481,0.4007940886634415,0.24306958493194175,12348,3489,6,-0.37823141381802095,PanelOLS
J_LowProv_Subsample,,eff_invention_apply_rd_10k,firm_age,0.40839396962102487,0.21726315429323498,0.060179030996015515,12348,3489,6,-0.37823141381802095,PanelOLS
